Time,Power
20180716_9,109.888
20180716_10,112.128
20180716_11,120.576
20180716_13,139.2
20180716_14,156.672
20180716_15,166.784
20180716_16,183.168
20180716_17,167.872
20180716_18,162.816
20180716_19,157.888
20180716_20,150.848
20180716_21,154.048
20180716_22,150.272
20180716_23,152.832
20180717_0,137.216
20180717_1,128.576
20180717_3,108.608
20180717_4,103.04
20180717_5,104.448
20180717_6,102.144
20180717_7,102.72
20180717_8,206.72
20180717_9,250.432
20180717_10,308.288
20180717_11,313.216
20180717_12,316.288
20180717_13,278.784
20180717_14,349.888
20180717_15,332.992
20180717_16,340.928
20180717_19,203.136
20180717_20,206.656
20180717_21,185.28
20180717_22,180.672
20180717_23,150.336
20180718_0,136.256
20180718_1,130.944
20180718_2,115.52
20180718_3,109.44
20180718_4,101.504
20180718_5,105.472
20180718_6,98.304
20180718_7,99.904
20180718_8,192.896
20180718_9,263.424
20180718_10,315.584
20180718_11,322.304
20180718_12,327.424
20180718_13,329.216
20180718_14,325.568
20180718_15,348.16
20180718_16,330.176
20180718_18,216.064
20180718_19,219.648
20180718_20,194.816
20180718_21,195.392
20180718_22,173.376
20180718_23,166.016
20180719_0,148.544
20180719_1,131.584
20180719_2,127.04
20180719_3,114.688
20180719_4,107.072
20180719_5,107.584
20180719_6,108.096
20180719_7,110.208
20180719_8,187.712
20180719_9,243.328
20180719_11,301.056
20180719_12,316.48
20180719_13,336.192
20180719_14,336.96
20180719_16,334.208
20180719_17,290.304
20180719_18,219.136
20180719_20,193.664
20180719_22,162.816
20180719_23,149.952
20180720_1,132.288
20180720_2,123.2
20180720_3,121.984
20180720_4,111.104
20180720_5,107.584
20180720_6,103.616
20180720_7,106.304
20180720_8,190.912
20180720_9,237.696
20180720_10,293.376
20180720_12,303.552
20180720_14,326.208
20180720_15,345.6
20180720_16,330.176
20180720_17,281.856
20180720_19,193.856
20180720_20,196.416
20180720_21,179.456
20180720_22,163.52
20180720_23,162.56
20180721_0,135.616
20180721_1,124.032
20180721_2,116.992
20180721_3,111.872
20180721_4,101.44
20180721_5,101.056
20180721_6,102.656
20180721_7,107.2
20180721_8,196.48
20180721_9,263.872
20180721_10,290.304
20180721_11,311.808
20180721_12,332.288
20180721_13,339.2
20180721_14,348.096
20180721_15,326.848
20180721_16,328.256
20180721_18,208.192
20180721_19,182.144
20180721_20,171.904
20180721_21,169.024
20180721_22,154.432
20180721_23,141.504
20180722_0,125.056
20180722_1,120.704
20180722_2,116.672
20180722_4,104.256
20180722_5,99.776
20180722_6,97.792
20180722_7,100.608
20180722_8,108.352
20180722_9,115.264
20180722_11,142.144
20180722_13,156.416
20180722_15,168.256
20180722_16,176.32
20180722_17,161.344
20180722_18,150.72
20180722_19,138.496
20180722_21,138.432
20180722_22,126.912
20180722_23,120.832
20180723_0,119.68
20180723_1,116.992
20180723_2,115.52
20180723_3,114.496
20180723_4,113.792
20180723_5,110.272
20180723_6,107.136
20180723_7,109.696
20180723_9,124.032
20180723_10,130.88
20180723_11,141.952
20180723_12,147.712
20180723_13,164.16
20180723_14,179.2
20180723_15,171.648
20180723_16,170.752
20180723_17,166.528
20180723_19,170.496
20180723_20,169.536
20180723_21,168.832
20180723_22,160.768
20180724_0,135.936
20180724_1,129.024
20180724_2,126.976
20180724_3,122.624
20180724_4,111.616
20180724_5,107.392
20180724_6,106.432
20180724_7,137.472
20180724_8,221.888
20180724_10,322.176
20180724_11,331.712
20180724_12,362.368
20180724_13,343.744
20180724_14,379.264
20180724_15,390.976
20180724_16,376.064
20180724_17,298.048
20180724_19,250.624
20180724_20,233.792
20180724_21,215.104
20180724_22,196.416
20180724_23,171.648
20180725_0,155.072
20180725_1,141.504
20180725_2,127.872
20180725_3,119.616
20180725_4,112.192
20180725_5,105.472
20180725_6,112.064
20180725_7,125.76
20180725_8,235.584
20180725_10,341.376
20180725_11,362.432
20180725_12,366.336
20180725_13,312.192
20180725_14,356.8
20180725_15,362.816
20180725_16,342.208
20180725_17,327.168
20180725_18,269.312
20180725_19,242.624
20180725_20,246.464
20180725_21,222.208
20180725_22,190.784
20180726_1,140.736
20180726_2,138.112
20180726_4,112.064
20180726_5,111.872
20180726_6,113.28
20180726_8,225.984
20180726_10,316.672
20180726_11,374.144
20180726_13,362.24
20180726_15,341.568
20180726_16,352.576
20180726_17,303.232
20180726_18,228.736
20180726_19,210.688
20180726_20,207.872
20180726_21,194.368
20180726_22,176.064
20180726_23,159.104
20180727_0,137.088
20180727_1,125.952
20180727_2,121.984
20180727_3,116.8
20180727_4,108.096
20180727_5,110.144
20180727_6,107.264
20180727_7,106.56
20180727_8,230.464
20180727_10,303.104
20180727_13,323.84
20180727_14,333.888
20180727_15,330.368
20180727_17,301.568
20180727_18,243.84
20180727_19,218.112
20180727_20,222.208
20180727_21,211.584
20180727_22,186.88
20180727_23,169.536
20180728_0,137.344
20180728_1,131.712
20180728_2,121.664
20180728_3,111.744
20180728_4,105.728
20180728_5,102.848
20180728_6,103.104
20180728_7,107.712
20180728_8,229.376
20180728_9,286.784
20180728_10,344.448
20180728_11,360.384
20180728_12,368.192
20180728_13,369.6
20180728_14,356.16
20180728_15,331.008
20180728_17,297.408
20180728_18,247.936
20180728_19,210.944
20180728_20,194.816
20180728_21,173.504
20180728_22,165.12
20180728_23,137.024
20180729_1,119.552
20180729_3,114.688
20180729_4,113.472
20180729_5,100.992
20180729_6,106.24
20180729_7,101.568
20180729_8,107.584
20180729_9,117.952
20180729_10,135.872
20180729_11,141.248
20180729_12,152
20180729_13,160.64
20180729_15,185.792
20180729_16,178.816
20180729_17,163.776
20180729_18,156.032
20180729_19,140.224
20180729_20,143.04
20180729_21,145.472
20180729_22,139.136
20180730_0,128.896
20180730_1,120.256
20180730_2,122.688
20180730_3,122.624
20180730_4,120.768
20180730_6,113.024
20180730_8,118.848
20180730_9,125.568
20180730_10,131.392
20180730_11,143.168
20180730_13,172.928
20180730_15,207.488
20180730_16,216.896
20180730_17,207.424
20180730_18,198.272
20180730_19,181.696
20180730_20,183.488
20180730_21,168.384
20180730_22,159.232
20180731_0,134.72
20180731_1,136.704
20180731_2,121.92
20180731_3,111.04
20180731_4,112.896
20180731_5,107.84
20180731_6,124.672
20180731_7,207.04
20180731_8,231.104
20180731_9,262.272
20180731_10,326.144
20180731_11,339.904
20180731_12,331.84
20180731_13,346.112
20180731_14,354.816
20180731_15,372.288
20180731_16,333.824
20180731_17,303.616
20180731_18,218.56
20180731_19,204.928
20180731_20,224.512
20180731_21,201.472
20180731_22,174.272
20180731_23,165.888
20180801_0,145.28
20180801_1,125.376
20180801_2,118.464
20180801_3,110.272
20180801_4,106.944
20180801_5,110.4
20180801_6,105.664
20180801_7,142.72
20180801_8,218.24
20180801_9,268.864
20180801_11,312.896
20180801_12,333.888
20180801_13,345.408
20180801_14,359.808
20180801_15,339.008
20180801_16,355.264
20180801_17,300.096
20180801_18,230.784
20180801_19,212.544
20180801_20,215.168
20180801_21,190.208
20180801_22,169.856
20180801_23,151.68
20180802_0,134.976
20180802_1,122.944
20180802_2,115.136
20180802_3,103.616
20180802_4,98.432
20180802_5,98.112
20180802_6,94.976
20180802_7,155.712
20180802_9,271.488
20180802_10,344.832
20180802_12,362.56
20180802_13,359.936
20180802_14,380.8
20180802_15,391.616
20180802_16,359.296
20180802_17,320.192
20180802_18,266.88
20180802_20,234.752
20180802_21,217.728
20180802_22,209.92
20180802_23,187.84
20180803_0,176
20180803_1,144.256
20180803_2,134.592
20180803_3,121.344
20180803_4,123.2
20180803_7,147.328
20180803_9,296.128
20180803_10,337.792
20180803_11,339.328
20180803_12,344.256
20180803_13,371.968
20180803_14,349.056
20180803_15,348.352
20180803_16,378.624
20180803_17,336.064
20180803_18,269.248
20180803_19,241.344
20180803_20,238.976
20180803_21,213.952
20180803_22,202.304
20180803_23,187.84
20180804_0,158.016
20180804_1,142.912
20180804_3,126.848
20180804_5,105.344
20180804_6,105.984
20180804_7,136.704
20180804_8,239.168
20180804_9,177.152
20180804_10,430.336
20180804_11,346.88
20180804_13,308.736
20180804_14,344.576
20180804_15,365.12
20180804_16,363.968
20180804_17,284.16
20180804_18,210.688
20180804_19,205.12
20180804_20,177.728
20180804_21,166.656
20180804_22,170.24
20180804_23,147.712
20180805_0,132.224
20180805_1,125.056
20180805_2,112.384
20180805_3,110.592
20180805_5,110.912
20180805_6,102.976
20180805_7,107.904
20180805_8,108.928
20180805_9,122.496
20180805_10,147.52
20180805_11,156.224
20180805_12,152.896
20180805_13,168
20180805_14,170.496
20180805_15,178.944
20180805_16,176.384
20180805_17,159.68
20180805_18,144.192
20180805_19,147.776
20180805_20,148.544
20180805_21,139.392
20180805_22,146.112
20180805_23,136.32
20180806_0,134.72
20180806_1,120.768
20180806_3,110.784
20180806_4,103.552
20180806_5,101.184
20180806_7,98.048
20180806_9,107.84
20180806_10,122.048
20180806_11,132.416
20180806_13,161.728
20180806_14,190.848
20180806_15,196.288
20180806_16,210.944
20180806_17,203.008
20180806_18,186.816
20180806_19,184
20180806_20,171.392
20180806_21,165.44
20180806_23,148.8
20180807_0,139.136
20180807_1,133.184
20180807_2,128.512
20180807_4,113.92
20180807_5,110.208
20180807_7,122.048
20180807_8,226.752
20180807_9,277.248
20180807_10,347.456
20180807_11,356.864
20180807_12,343.232
20180807_13,352.832
20180807_14,316.8
20180807_15,373.76
20180807_18,267.52
20180807_19,240
20180807_21,224.512
20180807_22,200.832
20180807_23,166.976
20180808_0,144.64
20180808_1,142.464
20180808_2,132.032
20180808_3,130.944
20180808_4,119.552
20180808_5,113.792
20180808_6,110.144
20180808_7,151.104
20180808_8,236.672
20180808_9,292.416
20180808_10,330.88
20180808_11,360.448
20180808_12,357.248
20180808_13,349.12
20180808_14,366.72
20180808_15,322.944
20180808_16,396.8
20180808_17,324.416
20180808_18,266.304
20180808_19,257.152
20180808_20,250.88
20180808_21,219.584
20180808_22,207.68
20180808_23,182.528
20180809_0,158.336
20180809_2,142.08
20180809_3,129.664
20180809_4,120.064
20180809_6,113.728
20180809_8,241.216
20180809_9,288.512
20180809_11,368.448
20180809_12,383.232
20180809_13,405.312
20180809_15,413.12
20180809_16,402.304
20180809_17,344.704
20180809_18,242.688
20180809_19,228.416
20180809_20,221.568
20180809_21,208.832
20180809_22,182.464
20180809_23,177.472
20180810_0,146.944
20180810_1,145.856
20180810_2,126.144
20180810_3,116.928
20180810_5,113.216
20180810_6,109.888
20180810_7,138.24
20180810_9,271.104
20180810_10,328.256
20180810_11,364.352
20180810_12,355.904
20180810_13,385.92
20180810_14,378.944
20180810_15,404.288
20180810_16,385.664
20180810_17,289.792
20180810_18,233.984
20180810_19,212.8
20180810_20,201.728
20180810_21,200.448
20180810_22,199.936
20180810_23,173.696
20180811_0,146.624
20180811_1,141.952
20180811_2,130.112
20180811_3,124.48
20180811_4,117.376
20180811_6,106.048
20180811_7,142.528
20180811_8,223.744
20180811_9,284.48
20180811_10,325.76
20180811_11,344.32
20180811_12,344.704
20180811_13,381.44
20180811_14,363.264
20180811_15,366.4
20180811_16,350.016
20180811_17,287.104
20180811_18,197.952
20180811_19,187.712
20180811_20,181.952
20180811_21,180.864
20180811_22,155.712
20180811_23,153.984
20180812_0,131.392
20180812_1,124.352
20180812_2,118.272
20180812_4,108.864
20180812_5,106.432
20180812_6,101.184
20180812_8,103.872
20180812_9,109.888
20180812_10,124.352
20180812_11,145.152
20180812_12,149.44
20180812_13,159.488
20180812_14,167.552
20180812_15,169.728
20180812_16,173.888
20180812_17,166.4
20180812_18,157.952
20180812_19,167.808
20180812_20,168.192
20180812_21,156.992
20180812_22,141.568
20180812_23,135.168
20180813_0,122.048
20180813_1,118.976
20180813_2,119.744
20180813_3,106.24
20180813_4,108.992
20180813_5,100.8
20180813_6,103.936
20180813_7,99.968
20180813_8,104.896
20180813_9,118.08
20180813_10,121.664
20180813_11,132.16
20180813_12,134.848
20180813_14,178.944
20180813_15,186.944
20180813_16,181.056
20180813_17,181.568
20180813_18,180.992
20180813_19,178.304
20180813_20,166.08
20180813_21,167.104
20180813_22,170.88
20180813_23,160.704
20180814_0,147.008
20180814_1,134.72
20180814_2,129.216
20180814_3,128.256
20180814_4,115.584
20180814_5,111.424
20180814_6,112.256
20180814_7,179.264
20180814_8,236.096
20180814_9,275.584
20180814_10,361.472
20180814_11,371.456
20180814_12,354.112
20180814_14,379.2
20180814_15,356.928
20180814_16,337.664
20180814_17,316.16
20180814_18,237.696
20180814_20,226.368
20180814_21,228.736
20180814_22,212.672
20180814_23,186.432
20180815_1,156.928
20180815_2,131.2
20180815_3,129.088
20180815_4,118.976
20180815_5,123.712
20180815_6,121.472
20180815_7,173.184
20180815_8,255.744
20180815_9,280.576
20180815_10,371.264
20180815_11,368.704
20180815_12,369.92
20180815_13,387.648
20180815_14,401.792
20180815_15,386.624
20180815_16,385.024
20180815_17,305.984
20180815_18,247.296
20180815_19,241.664
20180815_20,219.2
20180815_21,197.632
20180815_23,182.656
20180816_0,167.424
20180816_1,150.272
20180816_2,142.72
20180816_3,133.056
20180816_4,118.976
20180816_5,118.464
20180816_6,115.264
20180816_7,118.592
20180816_8,126.336
20180816_9,145.536
20180816_10,180.672
20180816_11,186.944
20180816_12,197.056
20180816_13,209.856
20180816_15,254.848
20180816_17,260.032
20180816_18,220.224
20180816_19,205.504
20180816_20,206.208
20180816_21,207.552
20180816_22,190.848
20180817_0,151.36
20180817_1,151.616
20180817_2,136.704
20180817_3,124.16
20180817_5,112.96
20180817_6,112.576
20180817_7,156.736
20180817_8,235.136
20180817_9,278.848
20180817_10,323.264
20180817_11,366.72
20180817_15,366.464
20180817_17,287.168
20180817_18,227.904
20180817_19,214.912
20180817_20,202.176
20180817_21,192.768
20180817_22,167.296
20180817_23,150.4
20180818_0,139.584
20180818_1,127.744
20180818_2,116.096
20180818_3,110.464
20180818_5,102.784
20180818_6,100.224
20180818_7,154.944
20180818_9,244.608
20180818_10,286.208
20180818_11,303.616
20180818_12,300.352
20180818_13,305.856
20180818_14,313.28
20180818_15,307.712
20180818_17,234.368
20180818_18,166.976
20180818_19,157.312
20180818_20,155.712
20180818_21,142.016
20180818_22,130.24
20180818_23,129.536
20180819_0,122.752
20180819_1,115.392
20180819_2,108.8
20180819_5,101.952
20180819_6,100.864
20180819_7,101.824
20180819_8,103.552
20180819_9,113.344
20180819_10,130.304
20180819_11,137.536
20180819_12,137.664
20180819_13,142.528
20180819_14,151.872
20180819_15,161.344
20180819_16,153.6
20180819_18,149.312
20180819_19,146.304
20180819_21,133.952
20180819_22,127.424
20180819_23,128.192
20180820_0,120.64
20180820_1,114.048
20180820_2,106.176
20180820_3,101.056
20180820_4,97.6
20180820_5,96.384
20180820_6,94.016
20180820_7,94.4
20180820_8,96.576
20180820_9,105.728
20180820_10,117.568
20180820_11,122.24
20180820_14,167.104
20180820_15,173.824
20180820_16,178.496
20180820_17,173.184
20180820_18,151.808
20180820_19,152.96
20180820_21,156.288
20180820_22,156.48
20180820_23,148.928
20180821_0,134.08
20180821_1,118.144
20180821_2,114.688
20180821_3,113.024
20180821_4,109.184
20180821_5,103.04
20180821_6,102.784
20180821_8,224.512
20180821_9,271.424
20180821_10,318.528
20180821_11,328.128
20180821_12,339.392
20180821_13,353.024
20180821_14,346.88
20180821_15,337.664
20180821_16,326.528
20180821_17,258.112
20180821_18,199.104
20180821_19,193.664
20180821_21,169.536
20180821_22,160
20180821_23,148.288
20180822_0,142.592
20180822_1,128.832
20180822_2,113.536
20180822_3,111.296
20180822_4,110.144
20180822_5,110.208
20180822_6,110.08
20180822_7,148.544
20180822_8,224.896
20180822_10,280.768
20180822_11,305.728
20180822_12,307.264
20180822_13,307.904
20180822_14,318.4
20180822_15,314.496
20180822_17,233.216
20180822_18,185.6
20180822_19,181.44
20180822_20,181.376
20180822_21,177.472
20180822_22,164.032
20180822_23,151.744
20180823_0,141.888
20180823_1,132.096
20180823_3,118.976
20180823_4,111.424
20180823_5,109.12
20180823_6,105.6
20180823_8,232.768
20180823_9,258.496
20180823_10,314.24
20180823_11,326.912
20180823_12,321.728
20180823_13,325.12
20180823_14,343.936
20180823_15,326.592
20180823_16,342.016
20180823_17,270.144
20180823_18,213.12
20180823_19,204.352
20180823_21,186.944
20180823_22,178.56
20180824_0,141.376
20180824_2,133.312
20180824_3,126.592
20180824_4,120.32
20180824_6,112.768
20180824_8,230.528
20180824_9,265.728
20180824_10,309.12
20180824_11,295.808
20180824_12,293.824
20180824_13,299.392
20180824_14,308.864
20180824_15,312.512
20180824_16,302.72
20180824_17,228.224
20180824_18,168.192
20180824_19,169.472
20180824_20,157.76
20180824_21,152.384
20180824_22,138.304
20180825_0,115.008
20180825_2,95.808
20180825_4,87.808
20180825_5,84.416
20180825_6,80.448
20180825_7,83.84
20180825_10,238.72
20180825_12,261.44
20180825_13,267.328
20180825_14,278.848
20180825_15,275.136
20180825_16,275.2
20180825_17,204.544
20180825_18,147.776
20180825_19,143.552
20180825_20,135.488
20180825_21,130.24
20180825_22,124.672
20180825_23,118.208
20180826_0,115.584
20180826_1,106.752
20180826_2,99.008
20180826_3,95.552
20180826_4,92.032
20180826_5,89.856
20180826_6,88.896
20180826_7,91.456
20180826_8,90.944
20180826_9,99.008
20180826_10,112.832
20180826_11,110.656
20180826_12,115.584
20180826_13,116.352
20180826_14,127.552
20180826_15,131.456
20180826_16,131.52
20180826_18,123.072
20180826_19,124.672
20180826_21,108.352
20180826_22,109.12
20180826_23,103.552
20180827_0,99.008
20180827_2,88.704
20180827_3,88.384
20180827_4,86.912
20180827_5,85.312
20180827_6,85.12
20180827_7,84.608
20180827_8,86.592
20180827_9,90.176
20180827_10,94.016
20180827_11,94.656
20180827_12,98.048
20180827_14,112.32
20180827_15,121.792
20180827_16,118.656
20180827_17,115.584
20180827_18,111.488
20180827_19,111.68
20180827_20,107.52
20180827_21,109.12
20180827_22,107.456
20180828_0,101.12
20180828_1,95.616
20180828_2,91.904
20180828_3,89.728
20180828_4,90.624
20180828_6,92.096
20180828_7,92.928
20180828_8,103.04
20180828_9,124.672
20180828_11,166.592
20180828_12,174.016
20180828_13,193.472
20180828_14,210.048
20180828_15,192.512
20180828_16,183.488
20180828_18,155.072
20180828_19,158.144
20180828_20,153.792
20180828_21,149.952
20180828_22,140.48
20180828_23,134.4
20180829_0,126.208
20180829_1,110.784
20180829_2,103.168
20180829_3,100.288
20180829_4,96.512
20180829_5,96.32
20180829_6,97.344
20180829_7,99.904
20180829_8,99.968
20180829_9,118.144
20180829_11,187.84
20180829_12,189.632
20180829_13,211.264
20180829_14,229.184
20180829_15,231.168
20180829_16,226.816
20180829_17,208.832
20180829_18,185.856
20180829_19,173.312
20180829_21,160.64
20180829_22,145.6
20180829_23,138.048
20180830_0,131.904
20180830_1,119.488
20180830_3,99.264
20180830_4,97.152
20180830_5,95.36
20180830_6,97.088
20180830_7,118.208
20180830_8,224.704
20180830_9,259.328
20180830_10,309.696
20180830_11,330.816
20180830_12,318.272
20180830_13,323.904
20180830_14,330.88
20180830_16,329.024
20180830_17,259.456
20180830_18,198.464
20180830_19,193.472
20180830_21,169.728
20180830_22,163.392
20180830_23,152.32
20180831_0,149.376
20180831_1,137.088
20180831_2,123.072
20180831_3,116.928
20180831_4,113.856
20180831_5,110.464
20180831_6,109.248
20180831_7,110.528
20180831_9,245.632
20180831_10,276.992
20180831_11,284.288
20180831_12,289.472
20180831_13,308.288
20180831_15,315.456
20180831_16,311.744
20180831_17,221.504
20180831_18,171.968
20180831_19,161.344
20180831_20,162.56
20180831_21,161.152
20180831_22,156.352
20180901_0,133.184
20180901_1,125.056
20180901_2,123.904
20180901_3,115.904
20180901_4,114.368
20180901_5,105.6
20180901_7,101.376
20180901_8,101.888
20180901_9,114.304
20180901_10,133.888
20180901_11,140.16
20180901_12,154.24
20180901_13,171.712
20180901_14,181.184
20180901_15,183.424
20180901_16,182.592
20180901_17,173.76
20180901_18,155.776
20180901_19,142.592
20180901_20,136.512
20180901_21,127.68
20180901_22,128.704
20180901_23,122.24
20180902_0,112
20180902_1,105.152
20180902_2,98.944
20180902_3,94.784
20180902_5,91.2
20180902_7,90.112
20180902_8,95.36
20180902_9,108.032
20180902_10,115.648
20180902_11,124.8
20180902_12,120.128
20180902_13,123.776
20180902_14,126.656
20180902_15,135.744
20180902_16,152.576
20180902_17,143.296
20180902_19,125.76
20180902_20,122.24
20180902_21,119.872
20180902_22,119.808
20180902_23,107.776
20180903_0,106.944
20180903_1,104.32
20180903_3,98.816
20180903_4,95.36
20180903_5,90.624
20180903_6,88.704
20180903_7,90.496
20180903_8,91.776
20180903_9,97.216
20180903_11,111.808
20180903_12,110.272
20180903_13,122.304
20180903_14,130.816
20180903_15,132.224
20180903_16,132.608
20180903_17,131.648
20180903_18,122.56
20180903_19,126.912
20180903_20,127.872
20180903_21,133.504
20180903_22,129.6
20180903_23,121.856
20180904_0,114.944
20180904_1,109.376
20180904_2,105.984
20180904_3,102.272
20180904_4,97.408
20180904_5,91.84
20180904_6,91.776
20180904_7,92.8
20180904_8,107.2
20180904_9,141.696
20180904_10,189.248
20180904_11,219.712
20180904_12,227.008
20180904_13,240.064
20180904_15,207.936
20180904_16,202.048
20180904_17,184.448
20180904_18,172.096
20180904_19,171.584
20180904_20,168.064
20180904_21,159.488
20180904_22,145.024
20180904_23,139.584
20180905_0,127.872
20180905_1,119.808
20180905_2,110.08
20180905_3,103.168
20180905_4,100.48
20180905_5,98.432
20180905_6,99.968
20180905_7,101.568
20180905_8,173.888
20180905_9,252.096
20180905_10,290.304
20180905_11,301.696
20180905_12,296.896
20180905_13,311.936
20180905_14,317.952
20180905_15,309.824
20180905_16,300.992
20180905_17,228.224
20180905_18,179.072
20180905_19,168.512
20180905_20,161.28
20180905_21,153.536
20180905_23,129.408
20180906_0,116.16
20180906_1,104.128
20180906_2,99.136
20180906_3,94.528
20180906_4,92.608
20180906_5,90.24
20180906_7,100.16
20180906_8,208.96
20180906_9,250.176
20180906_10,281.024
20180906_11,283.968
20180906_13,300.096
20180906_14,292.992
20180906_15,292.032
20180906_16,232
20180906_17,191.552
20180906_18,173.696
20180906_19,156.096
20180906_20,154.432
20180906_21,145.728
20180906_23,129.408
20180907_0,121.536
20180907_1,110.4
20180907_2,101.952
20180907_4,95.424
20180907_5,94.016
20180907_6,93.056
20180907_7,95.232
20180907_8,104.768
20180907_9,135.232
20180907_10,174.464
20180907_11,179.008
20180907_12,187.776
20180907_13,201.728
20180907_14,207.872
20180907_16,194.112
20180907_17,184.064
20180907_18,163.648
20180907_19,156.672
20180907_20,163.008
20180907_21,158.976
20180907_22,142.336
20180907_23,139.776
20180908_0,129.024
20180908_1,117.376
20180908_2,111.296
20180908_3,106.944
20180908_4,101.12
20180908_6,98.496
20180908_7,96.064
20180908_8,98.88
20180908_9,123.136
20180908_10,157.632
20180908_11,160.32
20180908_12,159.936
20180908_13,175.232
20180908_14,170.176
20180908_15,160.576
20180908_16,157.312
20180908_17,149.12
20180908_18,134.976
20180908_19,126.912
20180908_20,127.744
20180908_21,128
20180908_22,119.872
20180908_23,109.568
20180909_0,97.216
20180909_1,93.184
20180909_2,91.968
20180909_3,86.912
20180909_4,87.104
20180909_5,86.016
20180909_6,84.032
20180909_7,84.416
20180909_8,86.528
20180909_9,89.216
20180909_10,91.392
20180909_11,96.896
20180909_12,103.872
20180909_13,108.864
20180909_14,116.736
20180909_15,127.296
20180909_16,120.384
20180909_17,115.648
20180909_18,112.64
20180909_19,112.576
20180909_20,108.736
20180909_21,103.296
20180909_22,102.592
20180909_23,96.704
20180910_0,93.824
20180910_1,92.544
20180910_2,89.856
20180910_3,86.848
20180910_4,85.76
20180910_5,83.968
20180910_6,83.52
20180910_7,83.2
20180910_8,84.224
20180910_9,89.024
20180910_10,95.296
20180910_11,102.016
20180910_12,100.416
20180910_13,104.768
20180910_14,117.12
20180910_15,129.664
20180910_17,129.28
20180910_18,118.976
20180910_19,116.48
20180910_20,115.904
20180910_21,112.128
20180910_23,103.808
20180911_0,103.488
20180911_1,97.216
20180911_2,94.336
20180911_3,93.056
20180911_4,87.36
20180911_5,84.864
20180911_6,84.608
20180911_7,85.312
20180911_8,94.08
20180911_9,137.152
20180911_10,165.632
20180911_11,175.68
20180911_13,187.776
20180911_14,196.672
20180911_15,192
20180911_16,191.488
20180911_17,171.904
20180911_19,147.968
20180911_20,148.224
20180911_21,136.704
20180911_22,126.592
20180911_23,116.864
20180912_0,113.024
20180912_1,100.352
20180912_2,93.44
20180912_3,90.368
20180912_4,86.784
20180912_5,86.4
20180912_6,84.992
20180912_7,87.808
20180912_8,94.848
20180912_9,114.944
20180912_10,146.816
20180912_11,161.28
20180912_13,168.704
20180912_14,171.264
20180912_15,169.088
20180912_16,155.904
20180912_17,150.656
20180912_18,136.32
20180912_19,131.328
20180912_20,128.256
20180912_22,117.888
20180912_23,111.872
20180913_0,102.144
20180913_1,97.536
20180913_2,91.776
20180913_3,88.576
20180913_4,84.736
20180913_6,82.432
20180913_7,83.584
20180913_8,92.288
20180913_9,114.688
20180913_10,156.672
20180913_11,163.584
20180913_12,162.56
20180913_14,195.712
20180913_15,199.168
20180913_16,183.936
20180913_17,164.864
20180913_18,153.216
20180913_19,144.64
20180913_20,144
20180913_21,138.112
20180913_22,125.952
20180913_23,118.784
20180914_0,109.184
20180914_1,96.768
20180914_2,91.392
20180914_3,89.344
20180914_5,84.608
20180914_7,84.736
20180914_9,99.456
20180914_10,115.2
20180914_11,127.104
20180914_12,138.624
20180914_13,141.568
20180914_14,167.808
20180914_15,182.784
20180914_16,172.928
20180914_17,166.272
20180914_18,148.352
20180914_19,143.488
20180914_20,144
20180914_21,142.208
20180914_23,133.12
20180915_0,123.136
20180915_1,112.768
20180915_2,109.184
20180915_3,105.472
20180915_4,101.376
20180915_6,92.928
20180915_7,93.952
20180915_8,97.152
20180915_9,105.6
20180915_10,121.344
20180915_11,136.704
20180915_12,139.264
20180915_13,145.024
20180915_14,151.168
20180915_15,165.12
20180915_16,160.256
20180915_17,147.456
20180915_18,137.728
20180915_20,124.416
20180915_22,124.928
20180915_23,116.224
20180916_0,101.376
20180916_2,90.496
20180916_3,88.192
20180916_4,88.064
20180916_5,86.656
20180916_6,84.992
20180916_7,84.48
20180916_9,87.68
20180916_10,92.288
20180916_11,95.488
20180916_12,100.736
20180916_13,108.8
20180916_14,116.864
20180916_15,122.88
20180916_16,129.024
20180916_17,121.472
20180916_18,115.2
20180916_19,111.488
20180916_20,111.104
20180916_21,110.08
20180916_22,107.648
20180916_23,106.24
20180917_0,107.008
20180917_1,101.888
20180917_2,94.464
20180917_4,87.552
20180917_5,86.016
20180917_6,84.352
20180917_7,86.016
20180917_8,85.632
20180917_10,96.512
20180917_11,99.072
20180917_12,100.352
20180917_15,113.536
20180917_16,109.184
20180917_17,105.984
20180917_18,109.184
20180917_19,111.232
20180917_20,103.424
20180917_21,100.48
20180917_23,101.376
20180918_0,100.864
20180918_1,98.048
20180918_2,91.136
20180918_3,87.68
20180918_4,84.608
20180918_5,82.944
20180918_6,83.84
20180918_7,84.608
20180918_8,91.648
20180918_9,116.992
20180918_10,165.12
20180918_11,171.904
20180918_12,178.432
20180918_13,184.064
20180918_14,194.304
20180918_16,194.432
20180918_17,180.992
20180918_18,161.28
20180918_19,150.656
20180918_20,149.376
20180918_21,141.696
20180918_22,129.536
20180918_23,121.856
20180919_0,110.08
20180919_1,105.216
20180919_2,100.992
20180919_3,94.848
20180919_5,89.6
20180919_6,87.68
20180919_7,90.24
20180919_8,100.48
20180919_9,126.08
20180919_10,153.856
20180919_11,175.488
20180919_12,172.032
20180919_13,186.624
20180919_14,196.992
20180919_15,190.592
20180919_16,184.832
20180919_17,168.96
20180919_18,158.848
20180919_19,148.224
20180919_20,151.936
